id_aviso,banos,estacionamientos,dormitorios,antiguedad_anos,condominio_cerrado,distancia_centro_comuna_m,distancia_centro_concepcion_m,cantidad_paraderos,cantidad_jardines_infantiles,cantidad_colegios,cantidad_universidades,cantidad_plazas,cantidad_supermercados,cantidad_farmacias,cantidad_centros_comerciales,cantidad_hospitales,cantidad_clinicas,cantidad_estaciones_metro,superficie_total_m2,superficie_util_m2,bodegas,gastos_comunes,estacionamiento_visitas,piscina,quincho,conserjeria,ascensor,piso_unidad,rank_nac,c_ig_com,c_ig_reg,c_ig_nac,pob_rsh_uv,hog_uv,p_urbano,precio_clp,nivel_barrio,precio_m2_sector_departamento,tiene_comparables_cercanos,comuna_otras comunas,comuna_san-pedro-de-la-paz-biobio,amoblado,ratio_total_util
MLC-4029239292,1.0,1.0,1,7,True,1437.0,1437.0,5.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,40.0,40.0,1,0.0,0,0.0,0.0,1.0,1.0,1.0,6691.0,4.0,4.0,4.0,2810.0,1764.0,99.99999999999997,430000.0,4,10925.925925925925,True,False,False,0,1.0
MLC-4159932006,1.0,0.0,2,20,False,1381.9,1381.9,5.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,54.0,50.0,1,75.0,1,0.0,0.0,1.0,1.0,7.0,6691.0,4.0,4.0,4.0,2810.0,1764.0,99.99999999999997,430000.0,4,10869.565217391304,True,False,False,0,1.08
MLC-2044149213,2.0,1.0,3,0,False,5621.8,5621.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,65.0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,620000.0,4,8516.242317822653,True,False,False,0,1.0461538461538462
MLC-4152853134,1.0,0.0,1,4,True,598.4,598.4,5.0,5.0,1.0,5.0,0.0,1.0,5.0,2.0,0.0,5.0,0.0,50.0,45.0,0,70.0,1,0.0,0.0,1.0,1.0,12.0,6768.0,4.0,4.0,4.0,1656.0,1111.0,99.99999999999999,460000.0,2,10638.297872340425,True,False,False,0,1.1111111111111112
MLC-2044105795,2.0,1.0,2,4,True,1577.9,1577.9,5.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,40.0,40.0,1,150.0,0,0.0,0.0,1.0,1.0,1.0,6382.0,3.0,4.0,4.0,2472.0,1579.0,44.747797054366714,590000.0,4,11000.0,True,False,False,0,1.0
MLC-2044096041,2.0,1.0,3,5,True,4372.6,4372.6,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0,60.0,0,0.0,0.0,0.0,0.0,1.0,6409.0,4.0,4.0,4.0,6576.0,3080.0,94.31011496083683,550000.0,0,8272.727272727272,True,False,False,1,1.0
MLC-4135263588,1.0,0.0,1,0,True,698.9,698.9,5.0,1.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,33.0,37.6,0,50000.0,1,0.0,0.0,0.0,1.0,23.0,4644.0,1.0,4.0,3.0,2739.0,1645.0,100.00000000000004,450000.0,2,10619.148936170212,True,False,False,0,0.8776595744680851
MLC-4130595878,1.0,0.0,1,10,True,2938.0,2938.0,5.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,30.0,30.0,0,45000.0,0,0.0,0.0,1.0,1.0,2.0,5455.0,1.0,4.0,4.0,10400.0,5578.0,70.00755326012411,350000.0,0,9322.033898305084,True,False,False,0,1.0
MLC-2045847047,1.0,0.0,1,1,True,1664.1,1664.1,5.0,1.0,5.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,36.0,36.0,0,50000.0,0,0.0,0.0,1.0,1.0,12.0,6691.0,4.0,4.0,4.0,2810.0,1764.0,99.99999999999997,440000.0,4,11169.298822841265,True,False,False,0,1.0
MLC-2041079483,1.0,1.0,2,2,False,1475.8,1475.8,5.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,782.0,78.0,0,0.0,0,0.0,0.0,0.0,0.0,3.0,6691.0,4.0,4.0,4.0,2810.0,1764.0,99.99999999999997,600000.0,4,11250.0,True,False,False,0,10.025641025641026
MLC-2037618935,2.0,0.0,2,5,True,1120.7,1120.7,5.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,50.0,0,62.0,1,0.0,0.0,1.0,1.0,9.0,5941.0,2.0,4.0,4.0,3137.0,1891.0,99.99999999999999,530000.0,2,9433.962264150943,True,False,False,0,1.14
MLC-2037766059,1.0,0.0,1,6,True,751.5,751.5,5.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,38.0,38.0,0,0.0,1,0.0,0.0,1.0,1.0,13.0,6768.0,4.0,4.0,4.0,1656.0,1111.0,99.99999999999999,430000.0,2,10515.817469204929,True,False,False,0,1.0
MLC-4152884432,1.0,1.0,1,3,True,1437.0,1437.0,5.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,41.0,1,49.0,0,0.0,0.0,1.0,1.0,4.0,6691.0,4.0,4.0,4.0,2810.0,1764.0,99.99999999999997,430000.0,4,10925.925925925925,True,False,False,0,1.0975609756097562
MLC-4145435466,1.0,0.0,1,2,True,704.4,704.4,5.0,5.0,5.0,3.0,3.0,3.0,5.0,2.0,0.0,5.0,0.0,42.0,38.0,0,50.0,0,0.0,0.0,1.0,1.0,17.0,6636.0,4.0,4.0,4.0,2317.0,1552.0,99.99999999999994,460000.0,2,11016.949152542373,True,False,False,0,1.105263157894737
MLC-4151691498,2.0,1.0,2,6,True,5049.8,5049.8,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,58.2,1,130000.0,0,1.0,0.0,1.0,1.0,3.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,650000.0,4,9571.42857142857,True,False,False,0,1.2027491408934707
MLC-4128097618,2.0,1.0,3,9,True,973.0,973.0,5.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,94.0,90.0,1,0.0,1,0.0,0.0,1.0,1.0,8.0,6178.0,3.0,4.0,4.0,2620.0,1658.0,100.0,850000.0,2,10819.148936170212,True,False,False,0,1.0444444444444445
MLC-2046348099,1.0,1.0,1,6,True,1123.1,1123.1,5.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,54.0,50.0,0,55000.0,0,0.0,0.0,1.0,0.0,9.0,6382.0,3.0,4.0,4.0,2472.0,1579.0,44.747797054366714,470000.0,4,10771.27659574468,True,False,False,0,1.08
MLC-4135262282,1.0,1.0,2,10,True,2177.3,2177.3,5.0,2.0,4.0,0.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,60.0,60.0,0,70000.0,0,0.0,0.0,0.0,1.0,15.0,6715.0,4.0,4.0,4.0,2440.0,1484.0,100.0,400000.0,4,7758.620689655172,True,False,False,0,1.0
MLC-4128487400,1.0,0.0,1,2,True,895.7,895.7,5.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,60.0,0,60000.0,1,0.0,0.0,0.0,1.0,17.0,5752.0,2.0,4.0,4.0,3137.0,1789.0,100.0,550000.0,2,10996.56357388316,True,False,False,0,1.05
MLC-2031482619,1.0,1.0,1,10,True,4026.9,4026.9,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,39.0,36.0,0,70000.0,1,1.0,0.0,1.0,1.0,14.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,390000.0,1,10155.677655677655,True,False,False,0,1.0833333333333333
MLC-4132768530,2.0,0.0,2,4,True,773.3,773.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0,45000.0,1,0.0,0.0,1.0,1.0,16.0,5332.0,1.0,4.0,4.0,4499.0,2404.0,99.99999999999996,500000.0,2,9400.0,True,False,False,0,1.0
MLC-4132764424,2.0,1.0,2,13,True,3187.5,3187.5,5.0,0.0,3.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,52.0,49.0,0,55000.0,1,0.0,0.0,0.0,1.0,1.0,6571.0,4.0,4.0,4.0,1072.0,625.0,89.96263054833463,480000.0,0,9541.984732824429,True,False,False,0,1.0612244897959184
MLC-4145330986,2.0,1.0,2,2,True,793.8,793.8,5.0,4.0,4.0,1.0,0.0,3.0,3.0,2.0,0.0,4.0,0.0,71.0,63.0,1,110.0,0,0.0,0.0,0.0,0.0,1.0,5492.0,1.0,4.0,4.0,2073.0,1418.0,100.00000000000001,700000.0,2,11111.111111111111,True,False,False,0,1.126984126984127
MLC-4139150870,1.0,0.0,1,1,True,948.9,948.9,5.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,36.0,36.0,0,50000.0,0,0.0,0.0,0.0,1.0,12.0,6178.0,3.0,4.0,4.0,2620.0,1658.0,100.0,450000.0,2,10638.297872340425,True,False,False,0,1.0
MLC-4145426726,2.0,0.0,2,8,True,1251.8,1251.8,5.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,50.0,0,0.0,0,0.0,0.0,1.0,1.0,9.0,6691.0,4.0,4.0,4.0,2810.0,1764.0,99.99999999999997,520000.0,4,10857.142857142857,True,False,False,0,1.06
MLC-2044157165,2.0,0.0,3,12,False,839.2,839.2,5.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,4.0,0.0,100.0,100.0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,6636.0,4.0,4.0,4.0,2317.0,1552.0,99.99999999999994,680000.0,2,10697.67441860465,True,False,False,0,1.0
MLC-2037565799,1.0,0.0,1,10,False,792.1,792.1,5.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,30.0,30.0,0,42.0,0,0.0,0.0,0.0,0.0,1.0,3967.0,1.0,3.0,3.0,2152.0,1148.0,50.505791961990965,350000.0,2,10000.0,True,False,False,0,1.0
MLC-4143963326,1.0,0.0,1,2,True,793.8,793.8,5.0,4.0,4.0,1.0,0.0,3.0,3.0,2.0,0.0,4.0,0.0,50.0,40.0,0,65.0,0,0.0,0.0,1.0,1.0,1.0,5492.0,1.0,4.0,4.0,2073.0,1418.0,100.00000000000001,580000.0,2,11111.111111111111,True,False,False,0,1.25
MLC-4135275364,2.0,0.0,3,60,True,630.0,630.0,5.0,5.0,2.0,2.0,1.0,4.0,5.0,2.0,0.0,2.0,0.0,85.0,80.0,0,100000.0,0,0.0,0.0,1.0,1.0,9.0,5492.0,1.0,4.0,4.0,2073.0,1418.0,100.00000000000001,650000.0,2,11016.949152542373,True,False,False,0,1.0625
MLC-4135249674,2.0,1.0,3,2,True,5601.9,5601.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0,60000.0,0,0.0,0.0,1.0,1.0,6.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,580000.0,0,8656.716417910447,True,False,False,0,1.0
MLC-2020107813,2.0,1.0,3,2,False,5583.5,5583.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,60.0,0,60000.0,0,0.0,0.0,0.0,1.0,1.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,550000.0,0,8250.0,True,False,False,0,1.05
MLC-4125847138,2.0,1.0,2,0,False,787.2,787.2,5.0,4.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,59.8,58.2,0,80000.0,0,0.0,0.0,0.0,1.0,1.0,6768.0,4.0,4.0,4.0,1656.0,1111.0,99.99999999999999,650000.0,2,10571.808510638297,True,False,False,0,1.0274914089347078
MLC-1999737981,2.0,0.0,2,0,True,751.5,751.5,5.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,55.0,54.0,0,80000.0,0,0.0,0.0,1.0,1.0,8.0,6768.0,4.0,4.0,4.0,1656.0,1111.0,99.99999999999999,650000.0,2,10515.817469204929,True,False,False,1,1.0185185185185186
MLC-4134090704,1.0,1.0,1,5,True,3913.1,3913.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0,55000.0,0,1.0,0.0,1.0,1.0,3.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,410000.0,1,10619.107479572594,True,False,False,0,1.0
MLC-1997623699,1.0,0.0,3,10,True,1303.5,1303.5,5.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,63.2,61.3,0,0.0,1,1.0,0.0,1.0,0.0,1.0,5752.0,2.0,4.0,4.0,3137.0,1789.0,100.0,500000.0,4,10666.666666666666,True,False,False,0,1.030995106035889
MLC-4139260584,2.0,1.0,2,4,True,4859.9,4859.9,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,60.0,1,95.0,1,0.0,0.0,1.0,1.0,6.0,6282.0,3.0,4.0,4.0,12506.0,6078.0,99.99999999999994,700000.0,4,10397.058823529413,True,False,False,1,1.1333333333333333
MLC-4101805112,2.0,1.0,2,16,True,2692.7,2692.7,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,95.0,1,170000.0,1,0.0,0.0,1.0,1.0,13.0,6741.0,4.0,4.0,4.0,1295.0,716.0,36.99002340181459,850000.0,3,12076.998662268645,True,False,False,0,1.105263157894737
MLC-4061335548,1.0,0.0,2,3,True,783.9,783.9,5.0,5.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,5.0,0.0,63.0,56.0,0,80000.0,0,0.0,0.0,1.0,1.0,16.0,6768.0,4.0,4.0,4.0,1656.0,1111.0,99.99999999999999,650000.0,2,10526.315789473685,True,False,False,1,1.125
MLC-1999222725,2.0,1.0,2,6,True,4321.9,4321.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0,70000.0,1,1.0,0.0,1.0,1.0,1.0,6282.0,3.0,4.0,4.0,12506.0,6078.0,99.99999999999994,550000.0,4,9803.921568627451,True,False,False,0,1.0
MLC-2019977831,1.0,0.0,1,0,True,758.0,758.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,38.0,0,45000.0,0,0.0,0.0,0.0,0.0,1.0,4644.0,1.0,4.0,3.0,2739.0,1645.0,100.00000000000004,430000.0,2,10686.274509803921,True,False,False,0,1.105263157894737
MLC-4093485440,1.0,1.0,1,11,True,610.9,610.9,5.0,5.0,2.0,5.0,3.0,2.0,5.0,2.0,0.0,5.0,0.0,41.0,41.0,1,58000.0,0,0.0,0.0,1.0,1.0,1.0,6768.0,4.0,4.0,4.0,1656.0,1111.0,99.99999999999999,380000.0,2,10181.818181818182,True,False,False,0,1.0
MLC-4085329884,1.0,0.0,2,5,True,2744.4,2744.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,49.0,0,45000.0,0,0.0,0.0,1.0,0.0,2.0,5901.0,2.0,4.0,4.0,3835.0,2050.0,58.617333955047656,400000.0,4,8956.639566395665,True,False,False,0,1.0408163265306123
MLC-1997629953,1.0,1.0,1,5,True,4015.3,4015.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,37.0,0,70000.0,1,1.0,0.0,1.0,1.0,3.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,390000.0,1,11205.980066445183,True,False,False,0,1.054054054054054
MLC-4135248968,1.0,1.0,1,7,True,4709.6,4709.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,1,0.0,1,0.0,0.0,1.0,1.0,5.0,6282.0,3.0,4.0,4.0,12506.0,6078.0,99.99999999999994,450000.0,4,10000.0,True,False,False,0,1.0
MLC-4105566938,1.0,0.0,1,26,True,1359.0,1359.0,5.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,3.0,4.0,0.0,38.0,38.0,0,49000.0,0,0.0,0.0,1.0,0.0,5.0,6382.0,3.0,4.0,4.0,2472.0,1579.0,44.747797054366714,390000.0,4,9619.40836940837,True,False,False,0,1.0
MLC-4128097854,3.0,1.0,4,20,True,1186.5,1186.5,5.0,5.0,3.0,2.0,0.0,2.0,2.0,0.0,1.0,4.0,0.0,112.0,95.0,1,160000.0,0,0.0,0.0,0.0,0.0,6.0,6382.0,3.0,4.0,4.0,2472.0,1579.0,44.747797054366714,750000.0,4,10822.072072072071,True,False,False,0,1.1789473684210525
MLC-2016683179,1.0,0.0,2,17,True,515.2,515.2,5.0,5.0,5.0,3.0,3.0,3.0,5.0,1.0,0.0,5.0,0.0,56.0,56.0,0,83000.0,0,0.0,0.0,1.0,1.0,5.0,6636.0,4.0,4.0,4.0,2317.0,1552.0,99.99999999999994,500000.0,2,11380.952380952382,True,False,False,1,1.0
MLC-4080756542,2.0,1.0,3,0,False,5621.8,5621.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,90.0,1,50000.0,0,0.0,0.0,0.0,0.0,3.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,600000.0,4,8943.014705882353,True,False,False,0,0.9444444444444444
MLC-4075509992,1.0,1.0,1,6,True,2588.3,2588.3,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,0,90000.0,0,0.0,0.0,0.0,0.0,1.0,6741.0,4.0,4.0,4.0,1295.0,716.0,36.99002340181459,450000.0,3,12328.43137254902,True,False,False,1,1.0
MLC-4085046436,1.0,0.0,1,60,True,333.2,333.2,5.0,2.0,3.0,2.0,1.0,2.0,5.0,3.0,0.0,3.0,0.0,40.0,40.0,0,0.0,0,0.0,0.0,1.0,1.0,7.0,3511.0,1.0,3.0,3.0,1254.0,785.0,100.0,470000.0,2,9193.548387096775,True,False,False,1,1.0
MLC-2017190437,2.0,1.0,3,10,True,5428.6,5428.6,5.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,96.0,92.0,1,100000.0,1,0.0,0.0,1.0,1.0,1.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,800000.0,4,9264.471758449983,True,False,False,0,1.0434782608695652
MLC-4101736952,2.0,0.0,2,5,True,751.5,751.5,5.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,56.0,53.0,0,100000.0,1,0.0,0.0,1.0,1.0,10.0,6768.0,4.0,4.0,4.0,1656.0,1111.0,99.99999999999999,565000.0,2,10515.817469204929,True,False,False,0,1.0566037735849056
MLC-4105685422,1.0,0.0,1,3,True,903.3,903.3,5.0,5.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,5.0,0.0,33.0,37.6,1,100000.0,1,1.0,0.0,1.0,1.0,2.0,6768.0,4.0,4.0,4.0,1656.0,1111.0,99.99999999999999,560000.0,2,10819.672131147541,True,False,False,1,0.8776595744680851
MLC-4112480996,1.0,0.0,1,0,False,2697.4,2697.4,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,37.6,0,0.0,0,0.0,0.0,0.0,0.0,3.0,6304.0,3.0,4.0,4.0,4026.0,2134.0,100.00000000000003,360000.0,1,9750.0,True,False,False,0,0.8776595744680851
MLC-4085045740,1.0,1.0,2,6,True,654.3,654.3,5.0,3.0,1.0,1.0,1.0,3.0,5.0,2.0,0.0,1.0,0.0,42.0,42.0,1,80000.0,0,0.0,0.0,0.0,1.0,1.0,5492.0,1.0,4.0,4.0,2073.0,1418.0,100.00000000000001,500000.0,2,11008.474576271186,True,False,False,0,1.0
MLC-4071279696,1.0,1.0,1,6,True,2150.0,2150.0,5.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,42.0,35.0,0,90000.0,1,1.0,0.0,1.0,1.0,5.0,6741.0,4.0,4.0,4.0,1295.0,716.0,36.99002340181459,450000.0,3,12096.774193548386,True,False,False,0,1.2
MLC-4096298794,1.0,1.0,2,1,True,1939.5,1939.5,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.3,52.4,1,80000.0,0,0.0,0.0,1.0,1.0,7.0,6019.0,3.0,4.0,4.0,4332.0,2303.0,55.039223570176596,500000.0,4,11820.19731737058,True,False,False,0,0.9217557251908397
MLC-4116854376,2.0,0.0,2,4,True,2716.8,2716.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0,55000.0,0,0.0,0.0,1.0,1.0,12.0,6571.0,4.0,4.0,4.0,1072.0,625.0,89.96263054833463,550000.0,0,9322.033898305084,True,False,False,0,1.0
MLC-2018156825,2.0,1.0,2,13,False,4077.8,4077.8,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,59.8,58.2,0,90000.0,0,0.0,0.0,0.0,0.0,15.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,560000.0,1,10155.677655677655,True,False,False,0,1.0274914089347078
MLC-2027948275,2.0,1.0,2,4,True,1558.4,1558.4,5.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,56.0,51.0,1,70000.0,1,0.0,0.0,1.0,1.0,1.0,6382.0,3.0,4.0,4.0,2472.0,1579.0,44.747797054366714,620000.0,4,11140.661938534278,True,False,False,0,1.0980392156862746
MLC-2007746815,1.0,0.0,1,0,True,1362.0,1362.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,33.0,37.6,0,75000.0,0,0.0,0.0,1.0,0.0,1.0,6382.0,3.0,4.0,4.0,2472.0,1579.0,44.747797054366714,400000.0,4,10771.27659574468,True,False,False,0,0.8776595744680851
MLC-2009508327,1.0,1.0,2,5,True,1334.9,1334.9,5.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,6691.0,4.0,4.0,4.0,2810.0,1764.0,99.99999999999997,620000.0,4,10925.925925925925,True,False,False,0,1.0
MLC-4102144950,2.0,1.0,2,2,True,2993.1,2993.1,5.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,59.8,58.2,1,85000.0,0,1.0,0.0,1.0,1.0,5.0,5455.0,1.0,4.0,4.0,10400.0,5578.0,70.00755326012411,540000.0,0,9574.468085106382,True,False,False,0,1.0274914089347078
MLC-4105693910,2.0,1.0,2,4,False,1597.0,1597.0,5.0,1.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,1,100000.0,1,0.0,0.0,1.0,1.0,3.0,6691.0,4.0,4.0,4.0,2810.0,1764.0,99.99999999999997,650000.0,4,11210.106382978724,True,False,False,1,1.0
MLC-4097816834,2.0,1.0,2,15,True,1591.2,1591.2,4.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,56.0,54.0,0,0.0,0,1.0,0.0,1.0,1.0,11.0,5924.0,2.0,4.0,4.0,3532.0,1915.0,99.99999999999997,850000.0,4,10372.340425531915,True,False,False,1,1.037037037037037
MLC-2013913269,1.0,0.0,1,4,False,817.1,817.1,5.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,37.6,0,0.0,0,0.0,0.0,0.0,0.0,1.0,5332.0,1.0,4.0,4.0,4499.0,2404.0,99.99999999999996,370000.0,2,9375.0,True,False,False,0,0.8776595744680851
MLC-4089232846,2.0,1.0,2,6,True,4321.9,4321.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,1,78000.0,0,0.0,0.0,0.0,0.0,1.0,6282.0,3.0,4.0,4.0,12506.0,6078.0,99.99999999999994,750000.0,4,9375.0,True,False,False,1,1.0
MLC-4135262578,2.0,1.0,2,2,True,793.8,793.8,5.0,4.0,4.0,1.0,0.0,3.0,3.0,2.0,0.0,4.0,0.0,71.0,63.0,1,110000.0,1,0.0,0.0,1.0,1.0,14.0,5492.0,1.0,4.0,4.0,2073.0,1418.0,100.00000000000001,750000.0,2,11111.111111111111,True,False,False,0,1.126984126984127
MLC-4135262242,2.0,1.0,2,0,True,4054.0,4054.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,65.0,65.0,1,110000.0,1,1.0,0.0,1.0,1.0,8.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,600000.0,1,10155.677655677655,True,False,False,0,1.0
MLC-1997631137,2.0,1.0,2,0,True,698.9,698.9,5.0,1.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,50.0,50.0,0,75000.0,0,0.0,0.0,1.0,1.0,17.0,4644.0,1.0,4.0,3.0,2739.0,1645.0,100.00000000000004,550000.0,2,10619.148936170212,True,False,False,0,1.0
MLC-2027948291,1.0,0.0,2,15,True,1783.9,1783.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0,0.0,0,0.0,0.0,0.0,0.0,6.0,5924.0,2.0,4.0,4.0,3532.0,1915.0,99.99999999999997,420000.0,4,10566.188197767146,True,False,False,0,1.0
MLC-4085334230,1.0,1.0,1,3,False,1399.5,1399.5,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,40.0,40.0,1,40000.0,0,0.0,0.0,1.0,1.0,12.0,6691.0,4.0,4.0,4.0,2810.0,1764.0,99.99999999999997,450000.0,4,11111.111111111111,True,False,False,0,1.0
MLC-4068107718,2.0,1.0,2,6,True,1080.4,1080.4,5.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,45.0,45.0,0,50000.0,0,1.0,0.0,1.0,1.0,3.0,4889.0,1.0,4.0,3.0,6948.0,3534.0,56.36092741949685,450000.0,2,9000.0,True,False,False,0,1.0
MLC-4110690016,1.0,1.0,1,6,True,2588.3,2588.3,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,34.0,1,100000.0,0,0.0,0.0,1.0,0.0,1.0,6741.0,4.0,4.0,4.0,1295.0,716.0,36.99002340181459,500000.0,3,12076.998662268645,True,False,False,0,1.2352941176470589
MLC-2022492955,1.0,1.0,2,7,False,3179.1,3179.1,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.3,52.4,0,80000.0,0,0.0,0.0,1.0,1.0,6.0,6441.0,4.0,4.0,4.0,887.0,463.0,99.66005616536954,480000.0,0,10967.741935483871,True,False,False,0,0.9217557251908397
MLC-2027948939,1.0,1.0,2,6,True,3709.8,3709.8,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,52.0,0,30000.0,1,0.0,0.0,1.0,0.0,1.0,5569.0,2.0,4.0,4.0,8881.0,4312.0,47.47654616905255,480000.0,0,8593.75,True,False,False,0,1.1538461538461537
MLC-2016682185,1.0,0.0,1,10,True,764.9,764.9,5.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,40.0,40.0,0,45000.0,0,0.0,0.0,1.0,1.0,6.0,3967.0,1.0,3.0,3.0,2152.0,1148.0,50.505791961990965,365000.0,2,10125.0,True,False,False,0,1.0
